processo,uf,municipio,parecer_licitacao,modo_processamento,numeroItem,descricao,classificacao,grau_confianca,produto_referencia,categoria_portfolio,subcategoria_portfolio,motivos_pro,motivos_contra,sinais_lexicais,observacao
18241752000100-1-000020/2026,MG,Alpinópolis,NAO_ADERENTE,meepp,42,"CONJUNTO DE COMBATE PARA PICK-UP CONJUNTO DE COMBATE PARA PICK-UPS  CONJUNTO COMPACTO, COM TANQUE RÍGIDO EM POLIETILENO, ROTOMOLDADO, DESENVOLVIDO PARA MONTAGEM RÁPIDA EM QUALQUER MODELO DE PICK-UP TRANSFORMANDO-A EM UM VEÍCULO AUTÔNOMO, DE PRONTA RESPOSTA, ALTAMENTE EFICIENTE NO COMBATE A INCÊNDIOS; PERMITE O AUTOABASTECIMENTO, CAPTANDO ÁGUA ATRAVÉS DE HIDROJETOR (ABASTECEDOR RÁPIDO) COM MANGUEIR…",NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
18241752000100-1-000020/2026,MG,Alpinópolis,NAO_ADERENTE,meepp,43,CORDA 11MM CORDA 11MM TRAÇÃO-50M CORDA - MATERIA-PRIMA: POLIAMIDA; DIAMETRO: 11MM; TIPO: TRANCADA COM TRES CAPAS E ALMA; MEDIDAS 50M;,NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
18241752000100-1-000020/2026,MG,Alpinópolis,NAO_ADERENTE,meepp,44,CORDA 12MM CORDAS 12MM TRAÇÃO-50M CORDA  - MATERIA-PRIMA: POLIAMIDA; DIAMETRO: 12MM; TIPO: TRANCADA COM TRES CAPAS E ALMA; MEDIDAS 50M;,NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
18241752000100-1-000020/2026,MG,Alpinópolis,NAO_ADERENTE,meepp,45,CORRENTE PARA MOTOSSERRA 1640 ELOS CORRENTE PARA MOTOSSERRA  CORRENTE DA MOTOSSERRA MARCA/MODELO: HUSQVARNA T 435; ELO: 1640 ELOS / MINIMO 820 DENTES; ESPESSURA: 3/8 POLEGADA;,NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
18241752000100-1-000020/2026,MG,Alpinópolis,NAO_ADERENTE,meepp,46,CORRENTE PARA MOTOSSERRA 1640 ELOS 3/8 CORRENTE PARA MOTOSSERRA CORRENTE DA MOTOSSERRA - MARCA/MODELO: STIHL; ELO: 1640 ELOS / MINIMO 820 DENTES; ESPESSURA: 3/8 POLEGADA;,NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
18241752000100-1-000020/2026,MG,Alpinópolis,NAO_ADERENTE,meepp,47,CORRENTE PARA MOTOSSERRA 820 ELOS CORRENTE PARA MOTOSSERRA  CORRENTE DA MOTOSSERRA MARCA/MODELO: HUSQVARNA; ELO: COM 820 ELOS; ESPESSURA: 3/8 POLEGADA;,NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
18241752000100-1-000020/2026,MG,Alpinópolis,NAO_ADERENTE,meepp,48,"DESFIBRILADOR DEA DEA- DESFIBRILADOR ONDA: BIFÁSICA EXPONENCIAL TRONCADA. PARÂMETROS AJUSTADOS AUTOMATICAMENTE À IMPEDÂNCIA DO PACIENTE. ENERGIA (ADULTO): NOMINAL DE 150 JOULES (CARGA DE 32 AMPÈRES) EM UMA CARGA DE 50 OHMS. ENERGIA (PEDIÁTRICO): NOMINAL DE 50 JOULES (COM USO DA CHAVE PEDIÁTRICA OPCIONAL). PESO: APROX. 1,6 KG (COM BATERIA E ELETRODOS). RESISTÊNCIA (IP55): ALTA RESISTÊNCIA À ÁGUA E …",NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
18241752000100-1-000020/2026,MG,Alpinópolis,NAO_ADERENTE,meepp,49,DIVISOR DE 2 BOCAS/ 3 BOCAS DIVISOR DE 2 BOCAS E 3 BOCAS - MATERIA PRIMA: BRONZE; REGISTRO: COM VALVULA ESFERICA DE 1/4 DE VOLTA 3 BOCAS; FLANGE: CONJUGADAS COM PARAFUSOS DE BRONZE;,NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
18241752000100-1-000020/2026,MG,Alpinópolis,NAO_ADERENTE,meepp,50,"ENFORCADOR (TIPO CAMBÃO) INOX ENFORCADOR (TIPO CAMBÃO)  CAMBÃO EM INOX COM TRAVA E CABO DE AÇO ENCAPADO COMPRIMENTO: 1,25 CM FECHADO E 1,70 CM ABERTO, COM LAÇO DE CABO DE AÇO ENCAPADO COM CAPA DE PVC",NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
17884412000134-1-000147/2026,MG,Andradas,NAO_ADERENTE,llm,1,ADESIVO 0.8 120G - COM INSTALACAO - ADESIVO 0.8 120G - ADESIVO AUTOCOLANTE FOSCO OU BRILHO COM IMPRESSAO DIGITAL EM ALTA RESOLUCAO. COM INSTALACAO.,NAO_ADERENTE,0.99,,,,,Mercado gráfico puro | Sem contexto operacional,,
17884412000134-1-000147/2026,MG,Andradas,NAO_ADERENTE,llm,2,ADESIVO 0.8 120G - SEM INSTALACAO - ADESIVO 0.8 120G - ADESIVO AUTOCOLANTE FOSCO OU BRILHO COM IMPRESSAO DIGITAL EM ALTA RESOLUCAO. SEM INSTALACAO.,NAO_ADERENTE,0.99,,,,,Impressão digital comercial | Sem aplicação técnica,,
17884412000134-1-000147/2026,MG,Andradas,NAO_ADERENTE,llm,3,ADESIVO RECORTE - COM INSTALACAO - ADESIVO RECORTE - ADESIVO AUTOCOLANTE FOSCO OU BRILHO COM IMPRESSAO DIGITAL EM ALTA RESOLUCAO. COM INSTALACAO.,NAO_ADERENTE,0.99,,,,,Sinalização gráfica | Sem uso operacional,,
17884412000134-1-000147/2026,MG,Andradas,NAO_ADERENTE,llm,4,ADESIVO RECORTE - SEM INSTALACAO - ADESIVO RECORTE - ADESIVO AUTOCOLANTE FOSCO OU BRILHO COM IMPRESSAO DIGITAL EM ALTA RESOLUCAO. SEM INSTALACAO.,NAO_ADERENTE,0.99,,,,,Impressão digital | Sem especialização técnica,,
17884412000134-1-000147/2026,MG,Andradas,NAO_ADERENTE,llm,5,"BANNER COM BASTOES EM MADEIRA - SEM INSTALACAO - BANNER COM BASTOES EM MADEIRA - BANNER EM LONA 380G FOSCA OU BRILHO COM IMPRESSAO DIGITAL EM ALTA QUALIDADE, ACABAMENTO EM SOLDA, ACOMPANHANDO BASTOES EM MADEIRA COM PONTEIRA PLASTICA PARA ACABAMENTO E CORDAO NA PARTE SUPERIOR. SEM INSTALACAO.",NAO_ADERENTE,0.99,,,,,Sinalização comercial | Sem contexto emergencial,,
17884412000134-1-000147/2026,MG,Andradas,NAO_ADERENTE,llm,6,"BANNER COM ILHOS - COM INSTALACAO - BANNER COM ILHOS - BANNER EM LONA 380G FOSCA OU BRILHO COM IMPRESSAO DIGITAL EM ALTA QUALIDADE COLORIDO, ACABAMENTO EM SOLDA, COM ILHOS EM TODA A VOLTA. 
COM INSTALACAO.",NAO_ADERENTE,0.99,,,,,Sinalização visual | Sem aplicação técnica,,
17884412000134-1-000147/2026,MG,Andradas,NAO_ADERENTE,llm,7,"CAPA DE PROCESSO PARA PROTOCOLO - CAPA DE PROCESSO PARA PROTOCOLO - VINCADA, TAMANHO 49,8 X 33CM, CORES 1X0, PAPEL 250G, AMARELO.",NAO_ADERENTE,0.99,,,,,Papelaria administrativa | Sem uso técnico,,
17884412000134-1-000147/2026,MG,Andradas,NAO_ADERENTE,llm,8,CARNE DE IPTU E TAXAS - CARNE DE IPTU E TAXAS,NAO_ADERENTE,0.99,,,,,Impresso fiscal | Sem relação operacional,,
17884412000134-1-000147/2026,MG,Andradas,NAO_ADERENTE,llm,9,CARNE DE ISSQN E TAXAS - CARNE DE ISSQN E TAXAS,NAO_ADERENTE,0.99,,,,,Impresso fiscal | Sem contexto técnico,,
17884412000134-1-000147/2026,MG,Andradas,NAO_ADERENTE,llm,10,"CARTAZ 44X64CM - CARTAZ 44X64CM - PAPEL COUCHE 115G, CORES 4X0, ARTES DIVERSAS",NAO_ADERENTE,0.99,,,,,Sinalização gráfica | Sem especialização,,
17884412000134-1-000147/2026,MG,Andradas,NAO_ADERENTE,llm,11,"CARTEIRINHA ESPORTIVA - CARTEIRINHA ESPORTIVA PAPEL OFFSET 240G, 9X5CM, CORES 4X4 FRENTE E VERSO",NAO_ADERENTE,0.99,,,,,Papelaria esportiva | Sem uso operacional,,
17884412000134-1-000147/2026,MG,Andradas,NAO_ADERENTE,llm,12,"CRACHA ESCOLAR - CRACHA ESCOLAR - PAPEL 240G, MEDIDA 11X6,5, CORES 1X0",NAO_ADERENTE,0.99,,,,,Papelaria escolar | Sem contexto emergencial,,
17884412000134-1-000147/2026,MG,Andradas,NAO_ADERENTE,llm,13,"CRACHAS DE IDENTIFICACAO EM PVC - CRACHAS DE IDENTIFICACAO EM PVC 5,5X8,5CM IMPRESSAO DIGITAL COLORIDA (SOMENTE NA FRENTE) E CORDAO PERSONALIZADO.",NAO_ADERENTE,0.99,,,,,Identificação administrativa | Sem especialização técnica,,
17884412000134-1-000147/2026,MG,Andradas,NAO_ADERENTE,llm,14,"ENVELOPE BRANCO TIMBRADO - ENVELOPE BRANCO TIPO OFICIO - TIMBRADO 114X229MM, PAPEL OFFSET 75G, CORES 4X0",NAO_ADERENTE,0.99,,,,,Papelaria administrativa | Sem uso técnico,,
17884412000134-1-000147/2026,MG,Andradas,NAO_ADERENTE,llm,15,"ESTRUTURA COM ACM ADESIVADO - ESTRUTURA COM ACM ADESIVADO - ESTRUTURA EM METALON 20X20 COM ACABAMENTO EM PINTURA E PLACA DE ACM 3MM COM APLICACAO DE ADESIVO 0.10 COM IMPRESSAO DIGITAL EM ALTA RESOLUCAO FOSCA OU BRILHO, COLORIDO. COM INSTALACAO.",NAO_ADERENTE,0.99,,,,,Sinalização comercial | Sem aplicação operacional,,
17884412000134-1-000147/2026,MG,Andradas,NAO_ADERENTE,llm,16,"ESTRUTURA COM LONA COM INSTALACAO - ESTRUTURA COM LONA - ESTRUTURA EM METALON 20X20 COM ACABAMENTO EM PINTURA E LONA 380G FOSCA OU BRILHO COM IMPRESSAO DIGITAL EM ALTA QUALIDADE, COLORIDO, ACABAMENTO EM SOLDA, ACOMPANHANDO ILHOS EM TODA A VOLTA. COM INSTALACAO.",NAO_ADERENTE,0.99,,,,,Sinalização comercial | Sem contexto emergencial,,
17884412000134-1-000147/2026,MG,Andradas,NAO_ADERENTE,llm,17,"FAIXA COM BASTOES EM MADEIRA NAS LATERAIS SEM INSTALACAO - FAIXA COM BASTOES EM MADEIRA NAS LATERAIS - LONA 380G FOSCA OU BRILHO COM IMPRESSAO DIGITAL EM ALTA QUALIDADE, COLORIDO, ACABAMENTO EM SOLDA, ACOMPANHANDO BASTOES EM MADEIRA COM PONTEIRA PLASTICA PARA ACABAMENTO E CORDAO NAS LATERAIS. SEM INSTALACAO.",NAO_ADERENTE,0.99,,,,,Sinalização gráfica | Sem especialização técnica,,
17884412000134-1-000147/2026,MG,Andradas,NAO_ADERENTE,llm,18,"FICHA DE COMPETICAO - FICHA DE COMPETICAO - PAPEL OFFSET 240G, 10X10CM, CORES 4X0",NAO_ADERENTE,0.99,,,,,Papelaria esportiva | Sem uso operacional,,
17884412000134-1-000147/2026,MG,Andradas,NAO_ADERENTE,llm,19,"FICHA DE INSCRICAO - FICHA DE INSCRICAO PAPEL - PAPEL OFFSET 240G, 21X15CM, CORES 1X1, FRENTE E VERSO",NAO_ADERENTE,0.99,,,,,Papelaria administrativa | Sem contexto técnico,,
17884412000134-1-000147/2026,MG,Andradas,NAO_ADERENTE,llm,20,"IMPRESSO APAC AUTORIZACAO DE PROCEDIMENTOS AMBULATORIAIS - IMPRESSO APAC - AUTORIZACAO DE PROCEDIMENTOS AMBULATORIAIS - LAUDO DE SOLITACAO / AUTORIZACAO, 50X2, 21x29,7CM, PAPEL AUTOCOPIATIVO 56G, CORES 1X0, FOLHA BRANCA, ESCRITO EM PRETO (PODENDO CONTER OS SEGUINTES ACABAMENTOS: GRAMPO, PICOTE E NUMERADOR)",NAO_ADERENTE,0.99,,,,,Formulário médico | Sem especialização técnica,,
17884412000134-1-000147/2026,MG,Andradas,NAO_ADERENTE,llm,21,"IMPRESSO ATESTADO MEDICO - IMPRESSO ATESTADO MEDICO - 50X1, 15,5x22CM, PAPEL OFFSET 75G, CORES 1X0, ESCRITO EM AZUL, (PODENDO CONTER OS SEGUINTES ACABAMENTOS: GRAMPO, PICOTE E NUMERADOR)",NAO_ADERENTE,0.99,,,,,Formulário médico | Sem contexto emergencial,,
17884412000134-1-000147/2026,MG,Andradas,NAO_ADERENTE,llm,22,"IMPRESSO AUTORIZACAO DE ESTERILIZACAO - IMPRESSO AUTORIZACAO DE ESTERILIZACAO - 50X2, 21X29,7CM, PAPEL AUTOCOPIATIVO 56G, CORES 1X0 . (PODENDO CONTER OS SEGUINTES ACABAMENTOS: GRAMPO, PICOTE E NUMERADOR)",NAO_ADERENTE,0.99,,,,,Formulário médico | Sem especialização técnica,,
17884412000134-1-000147/2026,MG,Andradas,NAO_ADERENTE,llm,23,"IMPRESSO AVALIACAO AUDIOLOGICA - IMPRESSO AVALIACAO AUDIOLOGICA / MEDIDAS DE IMITANCIA ACUSTICA - 50X2, 21X29,7CM, OFFSET 75G, CORES 1X1, FRENTE/VERSO. ESCRITO EM PRETO, CARBONADO APENAS A FRENTE. (PODENDO CONTER OS SEGUINTES ACABAMENTOS: GRAMPO, PICOTE E NUMERADOR)",NAO_ADERENTE,0.99,,,,,Formulário médico | Sem contexto técnico,,
17884412000134-1-000147/2026,MG,Andradas,NAO_ADERENTE,llm,24,"IMPRESSO BLOCO PARA COMUNICACAO INTERNA - IMPRESSO BLOCO PARA COMUNICACAO - 100X1, 15X21CM, PAPEL OFFSET  75G, CORES 1X0",NAO_ADERENTE,0.99,,,,,Papelaria administrativa | Sem uso técnico,,
17884412000134-1-000147/2026,MG,Andradas,NAO_ADERENTE,llm,25,"IMPRESSO CARTAO DE GESTANTE - IMPRESSO CARTAO DE GESTANTE - 20X15CM, OFFSET 180G, CORES 1X1, FRENTE / VERSO. ESCRITO EM PRETO",NAO_ADERENTE,0.99,,,,,Formulário médico | Sem especialização técnica,,
17884412000134-1-000147/2026,MG,Andradas,NAO_ADERENTE,llm,26,"IMPRESSO CARTAO DE VACINACAO DO ADULTO - IMPRESSO CARTAO DE VACINACAO DO ADULTO - 8X21CM, OFFSET 240G, CORES 4X4, FRENTE E VERSO",NAO_ADERENTE,0.99,,,,,Papelaria administrativa | Mercado saúde pública genérico,,
17884412000134-1-000147/2026,MG,Andradas,NAO_ADERENTE,llm,27,"IMPRESSO CARTAO DE VACINACAO FEMININO/MASCULINO - IMPRESSO CARTAO DE VACINACAO FEMININO/MASCULINO - TAM: 43 X 21 OFFSET 180G COM 3 DOBRAS, FRENTE E VERSO - COR: ROSA/ PRETO.",NAO_ADERENTE,0.99,,,,,Papelaria administrativa | Saúde pública genérica,,
17884412000134-1-000147/2026,MG,Andradas,NAO_ADERENTE,llm,28,"IMPRESSO CARTEIRINHA DE VACINACAO PARA CAES/GATOS - IMPRESSO CARTEIRINHA DE VACINACAO PARA CAES/GATOS - 8X10,5CM, OFFSET 240G, CORES 1X1, CAES – COR BRANCA ESCRITO EM AZUL, GATOS – COR ROSA ESCRITO EM PRETO.",NAO_ADERENTE,0.99,,,,,Papelaria administrativa | Veterinária genérica,,
17884412000134-1-000147/2026,MG,Andradas,NAO_ADERENTE,llm,29,"IMPRESSO CERTIFICADO DE CONCESSAO DE JAZIGOS - IMPRESSO CERTIFICADO DE CONCESSAO DE JAZIGOS - 21X29,7CM, PAPEL OFFSET 180G, CORES 1X0",NAO_ADERENTE,0.99,,,,,Papelaria administrativa | Gestão cemitério,,
17884412000134-1-000147/2026,MG,Andradas,NAO_ADERENTE,llm,30,"IMPRESSO CONTROLE DE ENTREGA DE LEITE - IMPRESSO CONTROLE DE ENTREGA DE LEITE - 50X2, 11X19CM, PAPEL AUTOCOPIATIVO 56G, CORES 1X0, ESCRITO EM AZUL. (PODENDO CONTER OS SEGUINTES ACABAMENTOS: GRAMPO, PICOTE E NUMERADOR)",NAO_ADERENTE,0.99,,,,,Papelaria administrativa | Logística alimentar,,
17884412000134-1-000147/2026,MG,Andradas,NAO_ADERENTE,llm,31,"IMPRESSO ETIQUETAS DIVERSAS PARA VACINAS - IMPRESSO ETIQUETAS DIVERSAS PARA VACINAS - 2X2CM, PAPEL ADESIVO FOSCO, CORES 1X0",NAO_ADERENTE,0.99,,,,,Papelaria administrativa | Saúde pública genérica,,
17884412000134-1-000147/2026,MG,Andradas,NAO_ADERENTE,llm,32,"IMPRESSO FICHA ATENDIMENTO AMBULATORIAL - IMPRESSO FICHA ATENDIMENTO AMBULATORIAL - 50X1, 30x21,5CM, PAPEL OFFSET 75G, CORES 1X0, ESCRITO EM AZUL (PODENDO CONTER OS SEGUINTES ACABAMENTOS: GRAMPO, PICOTE E NUMERADOR)",NAO_ADERENTE,0.99,,,,,Papelaria administrativa | Saúde pública genérica,,
17884412000134-1-000147/2026,MG,Andradas,NAO_ADERENTE,llm,33,"IMPRESSO FICHA DE VISITA DOMICILIAR - ENDEMIA - IMPRESSO FICHA DE VISITA DOMICILIAR - ENDEMIA - 50X1, 10X15CM, OFFSET 75G, CORES 1X0. ESCRITO EM PRETO (PODENDO CONTER OS SEGUINTES ACABAMENTOS: GRAMPO, PICOTE E NUMERADOR)",NAO_ADERENTE,0.99,,,,,Papelaria administrativa | Saúde pública genérica,,
17884412000134-1-000147/2026,MG,Andradas,NAO_ADERENTE,llm,34,"IMPRESSO FICHA INDIVIDUAL DE NOTIFICACAO DE LAQUEADURA TUBARIA E VASECTOMIA - IMPRESSO FICHA INDIVIDUAL DE NOTIFICACAO DE LAQUEADURA TUBARIA E VASECTOMIA - 50X2, 21X29,7CM, PAPEL AUTOCOPIATIVO 56G, CORES 1X0. (PODENDO CONTER OS SEGUINTES ACABAMENTOS: GRAMPO, PICOTE E NUMERADOR)",NAO_ADERENTE,0.99,,,,,Papelaria administrativa | Saúde pública genérica,,
17884412000134-1-000147/2026,MG,Andradas,NAO_ADERENTE,llm,35,"IMPRESSO FOLDER - 15X20CM - IMPRESSO FOLDER 15x20CM - PAPEL COUCHE 90G, CORES 4X0
PARA CAMPANHAS DIVERSAS - MODELO A SER ENVIADO PELO SETOR REQUISITANTE",NAO_ADERENTE,0.99,,,,,Papelaria administrativa | Marketing/comunicação,,
17884412000134-1-000147/2026,MG,Andradas,NAO_ADERENTE,llm,36,"IMPRESSO GUIA DE ENCAMINHAMENTO - IMPRESSO GUIA DE ENCAMINHAMENTO - 100X1, 14X13,5CM, PAPEL SULFITE 75G, CORES 1X0. (PODENDO CONTER OS SEGUINTES ACABAMENTOS: GRAMPO, PICOTE E NUMERADOR)",NAO_ADERENTE,0.99,,,,,Papelaria administrativa | Saúde pública genérica,,
17884412000134-1-000147/2026,MG,Andradas,NAO_ADERENTE,llm,37,"IMPRESSO NOTA DE SAIDA DE MATERIAIS E PECAS - IMPRESSO NOTA DE SAIDA DE MATERIAIS E PECAS - 50X2, 15X15CM, PAPEL CARBONADO 56G, CORES 1X0, GRAMPEADO E PICOTADO (2ªVIA FIXA) (PODENDO CONTER OS SEGUINTES ACABAMENTOS: GRAMPO, PICOTE E NUMERADOR)",NAO_ADERENTE,0.99,,,,,Papelaria administrativa | Gestão estoque,,
17884412000134-1-000147/2026,MG,Andradas,NAO_ADERENTE,llm,38,"IMPRESSO NOTIFICACAO DE RECEITA B-2 - IMPRESSO NOTIFICACAO DE RECEITA B-2 - 25X1, 15x10CM, PAPEL SUPERBOND 75G AZUL, CORES 1X0. ESCRITO EM PRETO. NUMERACAO SEQUENCIAL A SER FORNECIDA NO ATO DA COMPRA",NAO_ADERENTE,0.99,,,,,Papelaria administrativa | Farmácia genérica,,
17884412000134-1-000147/2026,MG,Andradas,NAO_ADERENTE,llm,39,"IMPRESSO NOTIFICACAO DE RECEITA B AZUL - IMPRESSO NOTIFICACAO DE RECEITA B AZUL - 25X1, 21x10CM, PAPEL SUPERBOND 75G AZUL, CORES 1X0. ESCRITO EM PRETO. DEVERA CONTER PICOTE PARA DESTACAR O CANHOTO NUMERACAO SEQUENCIAL A SER FORNECIDA NO ATO DA COMPRA.",NAO_ADERENTE,0.99,,,,,Papelaria administrativa | Farmácia genérica,,
17884412000134-1-000147/2026,MG,Andradas,NAO_ADERENTE,llm,40,"IMPRESSO PASSAGEM - AGENDAMENTO SOCIAL - IMPRESSO PASSAGEM - AGENDAMENTO SOCIAL - 50X2, 15X20CM, PAPEL AUTOCOPIATIVO 56G, CORES 1X0. ESCRITO EM PRETO, PICOTADO E GRAMPEADO. (PODENDO CONTER OS SEGUINTES ACABAMENTOS: GRAMPO, PICOTE E NUMERADOR)",NAO_ADERENTE,0.99,,,,,Papelaria administrativa | Gestão social,,
17884412000134-1-000147/2026,MG,Andradas,NAO_ADERENTE,llm,41,"IMPRESSO PEDIDO DE MATERIAL DE LIMPEZA - IMPRESSO PEDIDO DE MATERIAL DE LIMPEZA - 50X2, 15,5X20CM, PAPEL CARBONADO 56G, CORES 1X0, GRAMPEADO E PICOTADO (2ªVIA FIXA). (PODENDO CONTER OS SEGUINTES ACABAMENTOS: GRAMPO, PICOTE E NUMERADOR)",NAO_ADERENTE,0.99,,,,,Papelaria administrativa | Gestão limpeza,,
17884412000134-1-000147/2026,MG,Andradas,NAO_ADERENTE,llm,42,"IMPRESSO RECEITUARIO BRANCO - IMPRESSO RECEITUARIO BRANCO - 50X1, 15x21CM, PAPEL OFFSET 75G, CORES 1X0, ESCRITO EM AZUL, FOLHA SIMPLES, PAPEL BRANCO COM VERSO EM BRANCO. (PODENDO CONTER OS SEGUINTES ACABAMENTOS: GRAMPO, PICOTE E NUMERADOR)",NAO_ADERENTE,0.99,,,,,Papelaria administrativa | Farmácia genérica,,
17884412000134-1-000147/2026,MG,Andradas,NAO_ADERENTE,llm,43,"IMPRESSO RECEITUARIO CONTROLE ESPECIAL - IMPRESSO RECEITUARIO CONTROLE ESPECIAL - 50X2, 15,5x22CM, PAPEL AUTOCOPIATIVO 56G, CORES 1X0, ESCRITO EM PRETO, (PODENDO CONTER OS SEGUINTES ACABAMENTOS: GRAMPO, PICOTE E NUMERADOR)",NAO_ADERENTE,0.99,,,,,Papelaria administrativa | Farmácia genérica,,
17884412000134-1-000147/2026,MG,Andradas,NAO_ADERENTE,llm,44,"IMPRESSO REGISTRO DIARIO DO SERVICO ANTIVETORIAL - ENDEMIA - IMPRESSO REGISTRO DIARIO DO SERVICO ANTIVETORIAL - ENDEMIA - 50X1, 31X20,5CM, OFFSET 75G, CORES 1X1, ESCRITO EM PRETO (PODENDO CONTER OS SEGUINTES ACABAMENTOS: GRAMPO, PICOTE E NUMERADOR)",NAO_ADERENTE,0.99,,,,,Papelaria administrativa | Saúde pública genérica,,
17884412000134-1-000147/2026,MG,Andradas,NAO_ADERENTE,llm,45,"IMPRESSO REQUISICAO DE EXAMES - IMPRESSO REQUISICAO DE EXAMES - 50X1, 16x15,5CM, PAPEL OFFSET 75G, CORES 1X0, ESCRITO EM AZUL. (PODENDO CONTER OS SEGUINTES ACABAMENTOS: GRAMPO, PICOTE E NUMERADOR)",NAO_ADERENTE,0.99,,,,,Papelaria administrativa | Saúde pública genérica,,
17884412000134-1-000147/2026,MG,Andradas,NAO_ADERENTE,llm,46,"IMPRESSO RESUMO SEMANAL DO SERVICO ANTIVETORIAL - ENDEMIA - IMPRESSO RESUMO SEMANAL DO SERVICO ANTIVETORIAL - ENDEMIA - 50X1, 20X30CM, OFFSET 75G, CORES 1X0, ESCRITO EM PRETO. (PODENDO CONTER OS SEGUINTES ACABAMENTOS: GRAMPO, PICOTE E NUMERADOR)",NAO_ADERENTE,0.99,,,,,Papelaria administrativa | Saúde pública genérica,,
17884412000134-1-000147/2026,MG,Andradas,NAO_ADERENTE,llm,47,"IMPRESSO TERMO DE CONSENTIMENTO POS INFORMADO - IMPRESSO TERMO DE CONSENTIMENTO POS INFORMADO / TERMO INFORMADO INTERVENCAO DE LAQUEADURA TUBARIA - 50X1, 19X29,5CM, OFFSET 75G, CORES 1X0, ESCRITO EM PRETO. (PODENDO CONTER OS SEGUINTES ACABAMENTOS: GRAMPO, PICOTE E NUMERADOR)",NAO_ADERENTE,0.99,,,,,Papelaria administrativa | Saúde pública genérica,,
17884412000134-1-000147/2026,MG,Andradas,NAO_ADERENTE,llm,48,"LIVRETOS COM 24 PAGINAS - LIVRETOS COM 24 PAGINAS - ABERTO 30X21CM, DOBRADO 15X21CM,
PAPEL COUCHE FOSCO 150G, CORES 4X4, COM VERNIZ TOTAL NA CAPA ACABAMENTO: DOBRADO, GRAMPEADO E REFILADO.",NAO_ADERENTE,0.99,,,,,Papelaria administrativa | Marketing/comunicação,,
17884412000134-1-000147/2026,MG,Andradas,NAO_ADERENTE,llm,49,"LIVRO DE REGISTRO DE OBITOS - LIVRO DE REGISTRO DE OBITOS - COM 200 FOLHAS COMPOSTO PELOS SEGUINTES CAMPOS, SEPULTURA, QUADRA NOME, FILIAÇÃO, FALECIMENTO EM NACIONALIDADE, SEPULTURA, CAUSAS MORTIS, ATESTADO DO Dr, FOI DECLARANTE O SR.",NAO_ADERENTE,0.99,,,,,Papelaria administrativa | Gestão cemitério,,
17884412000134-1-000147/2026,MG,Andradas,NAO_ADERENTE,llm,50,"PANFLETO 15X20CM - PANFLETO 15X20CM - 15X20CM, FRENTE E VERSO, PAPEL COUCHE 90G, FOSCO, ARTES DIVERSAS",NAO_ADERENTE,0.99,,,,,Papelaria administrativa | Marketing/comunicação,,
18682930000138-1-000034/2026,MG,Andrelândia,NAO_ADERENTE,meepp,1,Balun de vídeo,NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
18682930000138-1-000034/2026,MG,Andrelândia,NAO_ADERENTE,meepp,2,CABO CAT 5 E CFTV FULL HD 4 PARES,NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
